epoch,train loss,reg loss,train acc,test loss,test acc
0,1.8879729006158648,0.0,34.110721588134766,1.4173257892782039,50.70000076293945
1,1.620111158145732,0.0,47.61532974243164,1.3136281798584293,54.27000045776367
2,1.4948726503094236,0.0,52.748191833496094,1.035320479460437,65.9800033569336
3,1.4096873902795304,0.0,56.49259948730469,1.0623516675197717,63.630001068115234
4,1.3420839863805916,0.0,59.21279525756836,0.8030985166328122,76.19000244140625
5,1.3269051665337241,0.0,59.56185531616211,1.039989228802498,63.540000915527344
6,1.2305011274527067,0.0,63.512359619140625,0.7376569256638036,78.33999633789062
7,1.2348077243296944,0.0,63.233028411865234,0.6474270022878743,80.83999633789062
8,1.2151786957553883,0.0,63.65961456298828,0.8399522725981895,72.9000015258789
9,1.201771501919732,0.0,64.12513732910156,0.7379244421467637,80.58000183105469
10,1.1361647016139487,0.0,66.32028198242188,0.7135072573266849,81.58999633789062
11,1.14554190216352,0.0,66.21453094482422,0.6648042033417056,83.44000244140625
12,1.1102897963631693,0.0,67.07059478759766,0.7169155544704862,81.2300033569336
13,1.113314649867053,0.0,66.81315612792969,0.6218693584504754,84.83000183105469
14,1.143579799326221,0.0,65.96614837646484,0.6414791014459398,86.0199966430664
